Date,Buy/Sell/Hold,Name,Bank Name
15.04.16,Sell,Paychex Sell,Compass Point
24.12.15,Buy,Paychex Buy,Argus Research Company
01.10.15,Sell,Paychex Underperform,RBC Capital Markets
07.04.15,Buy,Paychex Buy,Argus Research Company
26.03.15,Sell,Paychex Underperform,RBC Capital Markets
07.01.15,Buy,Paychex Buy,Argus Research Company
22.12.14,Hold,Paychex Hold,Deutsche Bank AG
21.11.14,Sell,Paychex Sell,Topeka Capital Markets
13.10.14,Buy,Paychex Buy,Argus Research Company
27.09.12,Hold,Paychex sector perform,RBC Capital Markets
25.09.12,Hold,Paychex neutral,UBS AG
02.07.12,Hold,Paychex sector perform,RBC Capital Markets
29.06.12,Hold,Paychex equal-weight,Barclays Capital
02.04.12,Hold,Paychex sector perform,RBC Capital Markets
30.03.12,Buy,Paychex buy,UBS AG
29.03.12,Hold,Paychex sector perform,RBC Capital Markets
01.03.12,Buy,Paychex buy,UBS AG
22.12.11,Hold,Paychex sector perform,RBC Capital Markets
10.10.11,Hold,Paychex hold,Deutsche Bank Securities
29.09.11,Hold,Paychex sector perform,RBC Capital Markets
29.09.11,Hold,Paychex equal-weight,Barclays Capital
27.09.11,Hold,Paychex equal-weight,Barclays Capital
24.06.11,Hold,Paychex equal-weight,Barclays Capital
24.06.11,Hold,Paychex hold,Citigroup Corp.
10.05.11,Hold,Paychex equal-weight,Barclays Capital
24.03.11,Hold,Paychex neutral,Credit Suisse Group
23.12.10,Hold,Paychex equal-weight,Barclays Capital
22.12.10,Hold,Paychex neutral,Credit Suisse Group
21.12.10,Hold,Paychex neutral,Credit Suisse Group
08.10.10,Hold,Paychex equal-weight,Barclays Capital
29.09.10,Hold,Paychex neutral,Credit Suisse Group
29.09.10,Hold,Paychex equal-weight,Barclays Capital
03.09.10,Hold,Paychex equal-weight,Barclays Capital
25.06.10,Hold,Paychex halten,Barclays Capital
24.06.10,Hold,Paychex halten,Barclays Capital
24.06.10,Hold,Paychex halten,Credit Suisse Group
21.10.09,Hold,Paychex sector perform,RBC Capital Markets
24.09.09,Hold,Paychex neutral,Credit Suisse Group
11.08.09,Sell,Paychex sell,Goldman Sachs Group Inc.
26.06.09,Buy,Paychex outperform,Robert W. Baird & Co. Incorporated
26.06.09,Hold,Paychex equal weight,Barclays Capital
25.06.09,Buy,Paychex outperform,Robert W. Baird & Co. Incorporated
18.06.09,Sell,Paychex underweight,JP Morgan Chase & Co.
20.04.09,Hold,Paychex hold,Citigroup Corp.
26.03.09,Buy,Paychex neutral,Credit Suisse Group
28.01.09,Sell,Paychex market perform,"Sanford C. Bernstein and Co., Inc."
19.12.08,Sell,Paychex neutral,Credit Suisse Group
10.12.08,Sell,Paychex underperform,"Cowen and Company, LLC"
18.07.08,Hold,Paychex buy,Banc of America Securities LLC
25.06.08,Hold,Paychex overweight,Lehman Brothers Inc.
27.03.08,Sell,Paychex overweight,Lehman Brothers Inc.
27.03.08,Buy,Paychex neutral,UBS AG
27.02.08,Sell,Paychex neutral,Banc of America Securities LLC
15.01.08,Buy,Paychex neutral,UBS AG
21.12.07,Sell,Paychex outperform,Robert W. Baird & Co. Incorporated
24.07.07,Buy,Paychex buy,A.G. Edwards & Sons
13.07.07,Hold,Paychex buy,UBS
28.06.07,Sell,Paychex buy,UBS
16.05.07,Buy,Paychex outperform,Bear Stearns
02.04.07,Hold,Paychex sector perform,RBC Capital Markets
02.04.07,Hold,Paychex overweight,Lehman Brothers
29.03.07,Hold,Paychex neutral-weight,Prudential Financial
21.12.06,Hold,Paychex neutral-weight,Prudential Financial
23.10.06,Hold,Paychex kaufen,UBS
27.09.06,Buy,Paychex neutral-weight,Prudential Financial
04.08.06,Hold,Paychex Buy,AG Edwards
29.06.06,Buy,Paychex neutral-weight,Prudential Financial
05.06.06,Hold,Paychex buy,Citigroup
30.05.06,Hold,Paychex in-line,Goldman Sachs
30.03.06,Hold,Paychex hold,Jefferies & Co
30.03.06,Hold,Paychex Hold,Jefferies & Co
29.03.06,Hold,Paychex overweight,Lehman Brothers
29.03.06,Hold,Paychex reduzieren,Pacific Continental Sec.
29.03.06,Hold,Paychex outperform,Robert W. Baird
23.12.05,Hold,Paychex hold,Jefferies & Co
23.12.05,Hold,Paychex neutral-weight,Prudential Financial
23.12.05,Hold,Paychex outperform,Credit Suisse First Boston
22.12.05,Hold,Paychex outperform,Robert W. Baird
28.11.05,Hold,Paychex neutral,UBS
28.11.05,Hold,Paychex Neutral,UBS
23.11.05,Hold,Paychex overweight,Morgan Stanley
30.09.05,Hold,Paychex outperform,Credit Suisse First Boston
30.09.05,Hold,Paychex overweight,Morgan Stanley
29.09.05,Hold,Paychex neutral-weight,Prudential Financial
28.09.05,Hold,Paychex outperform,Robert W. Baird
29.06.05,Hold,Paychex buy,Moors & Cabot
29.06.05,Hold,Paychex market perform,Raymond James
28.06.05,Hold,Paychex neutral,Prudential Financial
28.06.05,Sell,Paychex neutral-weight,Prudential Financial
28.06.05,Buy,Paychex Neutral,Prudential Securities
03.06.05,Hold,Paychex overweight,Lehman Brothers
02.06.05,Buy,Paychex Overweight,Lehman Brothers
24.05.05,Sell,Paychex buy,FTN Midwest
24.05.05,Hold,Paychex buy,FTN Midwest
27.03.18,Buy,Paychex Hold,"Stifel, Nicolaus & Co., Inc."
04.10.17,Sell,Paychex Underperform,RBC Capital Markets
22.12.16,Sell,Paychex Sell,Compass Point
22.12.16,Sell,Paychex Underperform,RBC Capital Markets
20.12.16,Hold,Paychex Equal weight,Barclays Capital
09.09.16,Hold,Paychex Neutral,Wedbush Morgan Securities Inc.
15.04.16,Sell,Paychex Sell,Compass Point
24.12.15,Buy,Paychex Buy,Argus Research Company
01.10.15,Sell,Paychex Underperform,RBC Capital Markets
07.04.15,Buy,Paychex Buy,Argus Research Company
26.03.15,Sell,Paychex Underperform,RBC Capital Markets
07.01.15,Buy,Paychex Buy,Argus Research Company
22.12.14,Hold,Paychex Hold,Deutsche Bank AG
21.11.14,Sell,Paychex Sell,Topeka Capital Markets
13.10.14,Buy,Paychex Buy,Argus Research Company
27.09.12,Hold,Paychex sector perform,RBC Capital Markets
25.09.12,Hold,Paychex neutral,UBS AG
02.07.12,Hold,Paychex sector perform,RBC Capital Markets
29.06.12,Hold,Paychex equal-weight,Barclays Capital
02.04.12,Hold,Paychex sector perform,RBC Capital Markets
30.03.12,Buy,Paychex buy,UBS AG
29.03.12,Hold,Paychex sector perform,RBC Capital Markets
01.03.12,Buy,Paychex buy,UBS AG
22.12.11,Hold,Paychex sector perform,RBC Capital Markets
10.10.11,Hold,Paychex hold,Deutsche Bank Securities
29.09.11,Hold,Paychex sector perform,RBC Capital Markets
29.09.11,Hold,Paychex equal-weight,Barclays Capital
27.09.11,Hold,Paychex equal-weight,Barclays Capital
24.06.11,Hold,Paychex equal-weight,Barclays Capital
24.06.11,Hold,Paychex hold,Citigroup Corp.
10.05.11,Hold,Paychex equal-weight,Barclays Capital
24.03.11,Hold,Paychex neutral,Credit Suisse Group
23.12.10,Hold,Paychex equal-weight,Barclays Capital
22.12.10,Hold,Paychex neutral,Credit Suisse Group
21.12.10,Hold,Paychex neutral,Credit Suisse Group
08.10.10,Hold,Paychex equal-weight,Barclays Capital
29.09.10,Hold,Paychex neutral,Credit Suisse Group
29.09.10,Hold,Paychex equal-weight,Barclays Capital
03.09.10,Hold,Paychex equal-weight,Barclays Capital
25.06.10,Hold,Paychex halten,Barclays Capital
24.06.10,Hold,Paychex halten,Barclays Capital
24.06.10,Hold,Paychex halten,Credit Suisse Group
21.10.09,Hold,Paychex sector perform,RBC Capital Markets
24.09.09,Hold,Paychex neutral,Credit Suisse Group
11.08.09,Sell,Paychex sell,Goldman Sachs Group Inc.
26.06.09,Buy,Paychex outperform,Robert W. Baird & Co. Incorporated
26.06.09,Hold,Paychex equal weight,Barclays Capital
25.06.09,Buy,Paychex outperform,Robert W. Baird & Co. Incorporated
18.06.09,Sell,Paychex underweight,JP Morgan Chase & Co.
20.04.09,Hold,Paychex hold,Citigroup Corp.
26.03.09,Buy,Paychex neutral,Credit Suisse Group
28.01.09,Sell,Paychex market perform,"Sanford C. Bernstein and Co., Inc."
19.12.08,Sell,Paychex neutral,Credit Suisse Group
10.12.08,Sell,Paychex underperform,"Cowen and Company, LLC"
18.07.08,Hold,Paychex buy,Banc of America Securities LLC
25.06.08,Hold,Paychex overweight,Lehman Brothers Inc.
27.03.08,Sell,Paychex overweight,Lehman Brothers Inc.
27.03.08,Buy,Paychex neutral,UBS AG
27.02.08,Sell,Paychex neutral,Banc of America Securities LLC
15.01.08,Buy,Paychex neutral,UBS AG
21.12.07,Sell,Paychex outperform,Robert W. Baird & Co. Incorporated
24.07.07,Buy,Paychex buy,A.G. Edwards & Sons
13.07.07,Hold,Paychex buy,UBS
28.06.07,Sell,Paychex buy,UBS
16.05.07,Buy,Paychex outperform,Bear Stearns
02.04.07,Hold,Paychex sector perform,RBC Capital Markets
02.04.07,Hold,Paychex overweight,Lehman Brothers
29.03.07,Hold,Paychex neutral-weight,Prudential Financial
21.12.06,Hold,Paychex neutral-weight,Prudential Financial
23.10.06,Hold,Paychex kaufen,UBS
27.09.06,Buy,Paychex neutral-weight,Prudential Financial
04.08.06,Hold,Paychex Buy,AG Edwards
29.06.06,Buy,Paychex neutral-weight,Prudential Financial
05.06.06,Hold,Paychex buy,Citigroup
30.05.06,Hold,Paychex in-line,Goldman Sachs
30.03.06,Hold,Paychex hold,Jefferies & Co
30.03.06,Hold,Paychex Hold,Jefferies & Co
29.03.06,Hold,Paychex overweight,Lehman Brothers
29.03.06,Hold,Paychex reduzieren,Pacific Continental Sec.
29.03.06,Hold,Paychex outperform,Robert W. Baird
23.12.05,Hold,Paychex hold,Jefferies & Co
23.12.05,Hold,Paychex neutral-weight,Prudential Financial
23.12.05,Hold,Paychex outperform,Credit Suisse First Boston
22.12.05,Hold,Paychex outperform,Robert W. Baird
28.11.05,Hold,Paychex neutral,UBS
28.11.05,Hold,Paychex Neutral,UBS
23.11.05,Hold,Paychex overweight,Morgan Stanley
30.09.05,Hold,Paychex outperform,Credit Suisse First Boston
30.09.05,Hold,Paychex overweight,Morgan Stanley
29.09.05,Hold,Paychex neutral-weight,Prudential Financial
28.09.05,Hold,Paychex outperform,Robert W. Baird
29.06.05,Hold,Paychex buy,Moors & Cabot
29.06.05,Hold,Paychex market perform,Raymond James
28.06.05,Hold,Paychex neutral,Prudential Financial
28.06.05,Sell,Paychex neutral-weight,Prudential Financial
28.06.05,Buy,Paychex Neutral,Prudential Securities
03.06.05,Hold,Paychex overweight,Lehman Brothers
02.06.05,Buy,Paychex Overweight,Lehman Brothers
24.05.05,Sell,Paychex buy,FTN Midwest
24.05.05,Hold,Paychex buy,FTN Midwest
23.05.05,Buy,Paychex Buy,FTN Midwest
15.04.05,Sell,Paychex Overweight,Morgan Stanley
07.04.05,Sell,Paychex Outperform,RBC Capital Markets
22.03.05,Sell,Paychex Outperform,Goldman Sachs
04.03.05,Hold,Paychex Buy,Moors & Cabot
07.02.05,Hold,Paychex Buy,UBS
